EMPLOYEE_ID,SALARY,MANAGER,DEPARTMENT
R000880,4933,Colin,Sales
R000881,5284,Albert,Tester
R000882,6298,Albert,Engineering
R000883,4811,Diana,Engineering
R000884,7348,Bob,Tester
R000885,7795,Diana,Sales
R000886,3250,Colin,Schoonmaak
R000887,7778,Diana,Tester
R000888,7651,Albert,Sales
R000889,5512,Albert,Tester
R000890,9569,Eva,Tester
R000891,8190,Eva,Management
R000892,3256,Colin,Sales
R000893,5376,Bob,Schoonmaak
R000894,7645,Diana,Management
R000895,7262,Colin,Tester
R000896,5486,Eva,Tester
R000897,5584,Diana,Tester
R000898,3396,Eva,Sales
R000899,5637,Diana,Sales
R000900,5330,Bob,Management
R000901,4703,Colin,Schoonmaak
R000902,2470,Diana,Management
R000903,9114,Albert,Engineering
R000904,7131,Albert,Tester
R000905,3353,Diana,Tester
R000906,4783,Diana,Tester
R000907,4831,Diana,Management
R000908,7063,Albert,Management
R000909,2357,Albert,Tester
R000910,5019,Diana,Management
R000911,9575,Eva,Sales
R000912,2667,Eva,Sales
R000913,6468,Bob,Management
R000914,7127,Colin,Tester
R000915,3145,Eva,Management
R000916,7467,Albert,Management
R000917,8819,Eva,Management
R000918,6185,Bob,Engineering
R000919,5719,Bob,Sales
R000920,4745,Colin,Schoonmaak
R000921,9483,Eva,Schoonmaak
R000922,9345,Albert,Engineering
R000923,2539,Albert,Management
R000924,4779,Diana,Engineering
R000925,6964,Albert,Engineering
R000926,6136,Colin,Tester
R000927,6835,Colin,Sales
R000928,5775,Albert,Schoonmaak
R000929,8042,Albert,Management
R000930,8645,Diana,Schoonmaak
R000931,9102,Albert,Schoonmaak
R000932,9312,Diana,Sales
R000933,7320,Diana,Schoonmaak
R000934,7024,Albert,Schoonmaak
R000935,8132,Bob,Engineering
R000936,9891,Bob,Sales
R000937,4508,Diana,Tester
R000938,4779,Albert,Management
R000939,8895,Bob,Schoonmaak
R000940,2924,Albert,Management
R000941,4956,Albert,Tester
R000942,3581,Albert,Management
R000943,9714,Eva,Tester
R000944,5324,Albert,Engineering
R000945,6485,Eva,Schoonmaak
R000946,7713,Diana,Tester
R000947,9026,Bob,Management
R000948,2255,Bob,Schoonmaak
R000949,6804,Bob,Engineering
R000950,3838,Bob,Schoonmaak
R000951,3944,Bob,Tester
R000952,8593,Bob,Engineering
R000953,2009,Bob,Management
R000954,4871,Diana,Engineering
R000955,2797,Albert,Engineering
R000956,9409,Colin,Sales
R000957,9418,Eva,Engineering
R000958,6972,Colin,Engineering
R000959,7124,Colin,Schoonmaak
R000960,9286,Albert,Management
R000961,3015,Albert,Schoonmaak
R000962,3824,Albert,Schoonmaak
R000963,6469,Bob,Tester
R000964,5136,Diana,Schoonmaak
R000965,4193,Bob,Sales
R000966,2223,Diana,Sales
R000967,7358,Diana,Tester
R000968,8320,Colin,Management
R000969,7898,Colin,Management
R000970,6948,Diana,Schoonmaak
R000971,9449,Diana,Schoonmaak
R000972,6158,Bob,Schoonmaak
R000973,7336,Bob,Management
R000974,5925,Colin,Engineering
R000975,8970,Albert,Sales
R000976,8938,Diana,Engineering
R000977,6784,Bob,Engineering
R000978,7580,Colin,Management
R000979,6000,Bob,Engineering
R000980,3633,Diana,Tester
R000981,4152,Diana,Schoonmaak
R000982,9266,Eva,Tester
R000983,2510,Albert,Sales
R000984,2384,Eva,Schoonmaak
R000985,2404,Colin,Engineering
R000986,8966,Bob,Sales
R000987,6613,Colin,Schoonmaak
R000988,6571,Diana,Engineering
R000989,4000,Eva,Tester
R000990,4756,Eva,Schoonmaak
R000991,3668,Eva,Engineering
R000992,7989,Colin,Tester
R000993,8914,Diana,Sales
R000994,3460,Bob,Sales
R000995,9190,Bob,Sales
R000996,9140,Colin,Sales
R000997,5636,Eva,Management
R000998,4724,Albert,Schoonmaak
R000999,6809,Colin,Schoonmaak
R001000,9625,Colin,Management
