EMPLOYEE_ID,SALARY,MANAGER,DEPARTMENT
R000886,9114,Eva,Schoonmaak
R000887,3347,Albert,Tester
R000888,5681,Diana,Tester
R000889,9548,Colin,Sales
R000890,5173,Colin,Tester
R000891,6589,Bob,Schoonmaak
R000892,3667,Eva,Sales
R000893,3637,Eva,Engineering
R000894,6114,Eva,Tester
R000895,9621,Diana,Management
R000896,5553,Eva,Tester
R000897,9761,Colin,Engineering
R000898,8540,Diana,Sales
R000899,3000,Albert,Engineering
R000900,9446,Eva,Management
R000901,2850,Eva,Schoonmaak
R000902,3388,Albert,Tester
R000903,7450,Eva,Sales
R000904,5712,Albert,Schoonmaak
R000905,3367,Diana,Engineering
,2821,Colin,Sales
R000907,2454,Albert,Schoonmaak
R000908,3624,Bob,Sales
R000909,4772,Albert,Management
R000910,5726,Eva,Management
R000911,9232,Diana,Tester
R000912,5147,Diana,Tester
R000913,6089,Albert,Management
R000914,6806,Colin,Sales
R000915,4190,Bob,Management
R000916,2916,Diana,Tester
,5986,Eva,Management
R000918,4875,Eva,Management
R000919,8748,Colin,Sales
R000920,7592,Diana,Schoonmaak
R000921,3440,Albert,Tester
R000922,6400,Eva,Sales
R000923,2735,Colin,Management
R000924,5568,Diana,Management
R000925,8434,Diana,Schoonmaak
,8059,Diana,Tester
R000927,8245,Diana,Tester
R000928,8105,Diana,Engineering
R000929,5338,Eva,Tester
R000930,9010,Colin,Schoonmaak
R000931,5015,Diana,Engineering
R000932,9789,Bob,Engineering
R000933,9117,Bob,Management
R000934,4889,Colin,Management
R000935,2961,Albert,Tester
R000936,4989,Albert,Engineering
R000937,5848,Albert,Management
R000938,3026,Bob,Schoonmaak
R000939,8228,Albert,Management
R000940,5865,Eva,Management
R000941,8471,Diana,Engineering
R000942,4863,Bob,Engineering
R000943,7569,Colin,Sales
R000944,4501,Colin,Schoonmaak
R000945,3947,Diana,Engineering
R000946,8772,Bob,Tester
R000947,9388,Albert,Schoonmaak
R000948,3177,Albert,Schoonmaak
R000949,6760,Eva,Engineering
R000950,2011,Eva,Schoonmaak
R000951,7252,Albert,Engineering
R000952,6399,Colin,Management
R000953,5364,Colin,Sales
R000954,5022,Eva,Management
R000955,5371,Diana,Engineering
R000956,7859,Albert,Engineering
R000957,4830,Eva,Management
R000958,2042,Eva,Tester
R000959,2943,Albert,Tester
R000960,4390,Albert,Tester
R000961,7445,Colin,Engineering
R000962,9981,Diana,Schoonmaak
R000963,4545,Diana,Engineering
R000964,4411,Albert,Schoonmaak
R000965,6986,Bob,Management
R000966,8570,Eva,Sales
R000967,3004,Eva,Schoonmaak
R000968,2020,Albert,Tester
R000969,2406,Bob,Engineering
R000970,8762,Colin,Management
R000971,3014,Albert,Tester
R000972,6431,Albert,Management
R000973,3838,Eva,Sales
R000974,5188,Albert,Engineering
R000975,7243,Albert,Engineering
R000976,8542,Albert,Sales
R000977,8936,Eva,Engineering
R000978,7923,Colin,Schoonmaak
R000979,2714,Colin,Management
R000980,6146,Albert,Tester
R000981,5854,Eva,Sales
R000982,6419,Colin,Schoonmaak
R000983,6884,Colin,Tester
R000984,2140,Colin,Tester
R000985,6565,Eva,Sales
R000986,6882,Eva,Schoonmaak
R000987,7921,Albert,Tester
R000988,7453,Diana,Tester
R000989,8012,Colin,Schoonmaak
R000990,2963,Diana,Engineering
R000991,9151,Eva,Tester
R000992,2372,Eva,Management
R000993,5635,Eva,Schoonmaak
R000994,4541,Diana,Tester
R000995,5610,Eva,Sales
R000996,3692,Albert,Management
R000997,8894,Eva,Tester
R000998,7275,Bob,Management
R000999,8434,Diana,Management
R001000,7767,Bob,Engineering
