EMPLOYEE_ID,SALARY,MANAGER,DEPARTMENT
55-0459454,4413.41,4,Research and Development
36-7162087,5821.96,2,Legal
74-5052533,4012.44,2,Legal
08-9102853,3731.16,5,Engineering
28-4364689,4578.18,3,Support
90-2426405,3179.99,2,Engineering
70-6944233,4482.21,3,Training
95-2268843,5643.59,2,Research and Development
32-4042715,4193.07,4,Research and Development
35-8754393,4255.79,3,Product Management
08-8233429,2870.9,3,Product Management
03-2787496,3349.99,4,Human Resources
57-3411640,4266.9,1,Support
08-2742393,4213.75,2,Engineering
73-1482054,4642.85,4,Business Development
43-2048589,3747.55,1,Engineering
05-7785166,4029.23,1,Marketing
40-8649492,3992.17,1,Human Resources
14-2529857,3135.9,2,Research and Development
31-8802394,5572.72,1,Accounting
80-5611986,5366.67,1,Marketing
24-2923115,5622.05,3,Research and Development
76-1988192,3144.16,5,Support
35-5107309,3983.06,4,Sales
42-4976808,5927.35,5,Sales
04-9364763,2886.83,1,Accounting
27-2879104,3623.29,3,Engineering
18-9560866,4307.29,2,Support
04-0285010,4032.38,3,Marketing
52-0365429,4580.05,2,Legal
29-2683781,5049.92,3,Engineering
70-7428134,4289.5,5,Accounting
14-7499924,5276.8,4,Support
28-3750053,4971.94,5,Marketing
20-0241323,5876.36,3,Sales
25-8394363,3774.77,2,Training
02-0436788,3568.04,3,Research and Development
57-5199516,5690.34,5,Training
15-4977581,3886.41,2,Engineering
02-5122762,4623.75,2,Legal
98-1083498,2846.24,4,Business Development
41-3249062,4530.79,1,Support
37-8570272,3434.55,3,Support
58-6308305,2859.12,1,Support
56-7316137,3821.34,5,Product Management
54-5506028,4496.44,3,Training
68-8490353,5256.2,1,Sales
57-3978826,5579.45,1,Services
92-7889704,3303.79,4,Accounting
69-3815350,2705.9,3,Product Management
17-2104709,4292.15,2,Sales
80-5483191,3131.03,4,Human Resources
96-4279147,4128.04,4,Accounting
54-5918617,4457.23,4,Human Resources
40-6664742,3935.49,5,Legal
65-5025103,2712.4,4,Business Development
41-6030661,2759.85,3,Services
79-3463701,3307.64,2,Engineering
54-1981127,4828.54,4,Product Management
51-5864414,3351.38,3,Product Management
35-7817527,5472.49,4,Accounting
13-9640440,2995.24,4,Sales
55-3071297,2775.53,4,Legal
19-2887659,4519.23,5,Support
96-3973956,3995.54,5,Support
00-5524059,2998.75,2,Sales
56-4759430,5243.45,4,Training
52-0192617,5091.89,2,Accounting
04-9147611,3583.67,5,Legal
70-3464685,4390.51,3,Research and Development
22-0386427,2960.99,3,Business Development
49-0658638,3183.6,4,Training
62-2176655,4684.86,1,Sales
01-7339282,3856.91,5,Business Development
67-9878083,5672.96,5,Marketing
74-1582389,4155.82,3,Engineering
05-7049142,3475.31,5,Support
24-0578239,3350.89,4,Human Resources
71-4021997,4314.41,5,Support
79-1262704,4384.93,4,Legal
74-5452949,3310.99,5,Legal
18-0964816,3380.54,1,Services
30-8914501,4015.6,4,Sales
16-9118561,4408.28,4,Engineering
05-9329418,3273.5,2,Product Management
67-4668190,4409.36,3,Support
27-5888305,5228.34,3,Accounting
36-2511664,4353.79,3,Training
30-8423207,3214.52,5,Business Development
99-3285412,3250.1,1,Sales
90-4492001,5261.45,5,Marketing
71-9677694,4203.76,4,Product Management
76-0193162,3170.68,3,Support
90-7929156,3463.49,3,Engineering
16-2805362,4975.0,2,Sales
67-5785406,5871.1,4,Accounting
29-9888100,5359.06,4,Services
62-4096690,3775.11,5,Marketing
82-4194702,5234.46,5,Product Management
44-2620767,4753.7,1,Support
26-2572553,5071.74,1,Training
66-1399798,4746.61,5,Engineering
87-6979186,5781.43,2,Training
09-6481396,5342.79,2,Research and Development
17-7002713,5993.79,4,Legal
65-5039914,4463.84,1,Accounting
75-5708593,5513.62,2,Engineering
55-2360714,4840.82,4,Research and Development
80-2443734,3818.09,5,Legal
40-9911620,4553.25,3,Sales
51-1646994,3492.82,3,Training
77-4377982,4099.56,2,Product Management
18-2205614,4694.05,4,Legal
02-4422453,3154.98,1,Legal
55-2640747,3640.13,3,Human Resources
69-6726737,5112.35,3,Sales
44-7395716,5788.7,2,Legal
78-7637789,3958.35,2,Product Management
52-6133637,5811.35,2,Product Management
18-5893411,4256.69,4,Engineering
93-0995420,4115.32,1,Human Resources
86-8108484,3086.83,1,Services
67-0990794,2944.15,1,Product Management
45-7333646,4378.24,5,Sales
91-9831701,5361.94,5,Engineering
54-3087690,3559.02,5,Services
11-2214543,5417.56,5,Services
10-7179881,4926.02,4,Research and Development
05-7236304,2769.06,1,Training
09-4443103,4149.2,5,Human Resources
27-7756831,5723.09,5,Services
29-5027142,3949.97,3,Accounting
29-2780023,4588.17,3,Legal
17-1721544,4911.76,5,Training
56-8875487,3271.81,5,Research and Development
69-7963343,4048.26,3,Support
74-1477128,5440.33,4,Legal
48-4712037,3303.74,2,Marketing
92-4498319,5594.16,5,Product Management
38-4816160,5308.86,1,Product Management
28-3116848,3703.88,5,Legal
23-2448702,5806.34,2,Services
99-6253227,3913.13,2,Services
89-6100605,5347.83,5,Human Resources
65-7642084,4672.53,1,Support
13-6660152,4439.78,2,Training
34-5720781,5173.56,1,Business Development
34-5181264,3244.11,4,Human Resources
84-6389522,3055.09,5,Legal
57-9750578,3300.29,4,Engineering
87-3513766,4377.92,1,Services
23-2894824,5804.41,5,Support
82-3657883,5746.92,2,Sales
77-8140741,5225.38,2,Sales
67-4160033,3758.6,4,Human Resources
33-1181432,5237.29,3,Business Development
88-7538797,4387.5,1,Research and Development
39-2334300,4056.83,4,Engineering
18-2108120,3581.0,4,Marketing
51-2595694,5235.11,1,Legal
23-4690597,2989.12,4,Human Resources
21-7507012,3480.4,3,Sales
56-9237101,3647.24,4,Sales
96-6086120,3562.89,4,Training
25-2641449,3047.33,3,Legal
90-2761116,5337.3,3,Sales
18-2607261,4608.2,3,Human Resources
13-4633333,2881.63,5,Sales
94-6830216,5677.37,2,Accounting
52-1515880,3470.86,2,Product Management
75-6699916,4894.42,5,Engineering
24-4148329,4756.85,2,Research and Development
29-7823529,5201.18,3,Training
75-4693152,5357.49,4,Marketing
78-5443232,3513.57,4,Legal
75-5010621,2962.98,3,Research and Development
26-5467180,5027.15,3,Services
14-6232551,3089.52,5,Human Resources
92-0108765,5204.11,4,Sales
04-0654306,3910.4,2,Engineering
25-0435866,3705.15,3,Accounting
48-1920082,3186.28,1,Business Development
26-6227731,4744.44,1,Engineering
01-5699185,4118.1,1,Engineering
94-9010968,4065.97,1,Product Management
73-8412647,3157.04,5,Research and Development
50-4856748,5639.78,2,Engineering
71-4853555,3229.19,5,Services
65-3776898,3748.92,4,Support
81-5769449,4561.55,2,Product Management
70-6600804,5195.93,1,Business Development
61-8830459,5348.38,4,Business Development
80-3758767,4059.14,3,Product Management
73-8956827,3936.0,2,Legal
02-7106515,4469.87,3,Legal
81-0821831,3153.07,4,Legal
05-6869369,5405.66,2,Support
75-5835076,4858.67,5,Business Development
46-1341371,3062.2,1,Training
16-2240355,2744.84,4,Training
87-3573301,4570.5,4,Support
17-9348692,3040.83,2,Engineering
76-6286759,5900.79,3,Support
16-7098218,3627.38,4,Accounting
54-1619690,2928.89,1,Services
72-9190318,4207.58,5,Research and Development
